"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ZFHX4",0.00933136623638364,0.729421366531885,1.52572691557316,0.127756448677999,0.241974022872362,-6.64189168406792
"APOL3",-0.00356233468586879,0.07816726610017,-1.52556597624638,0.127796545885155,0.241974022872362,-6.64213612231512
"FSD2",0.0140965648652795,0.201846039539246,1.52403529119684,0.128178399156514,0.242534479314905,-6.64445968492677
"SRRM1",-0.0253098210898686,2.23876877476229,-1.52307339387077,0.128418814399463,0.242667531297827,-6.64591865261065
"CD1A",0.00488025853214123,0.0741728118510164,1.52281533560141,0.128483372899013,0.242667531297827,-6.64630990999835
"RAB21",-0.0212151009015775,1.54244113144152,-1.52272324811188,0.128506416574,0.242667531297827,-6.64644951339062
"PLD1",-0.00513403693333653,0.299155129053196,-1.52175125184605,0.128749842331501,0.242949934929984,-6.64792253688709
"EFNA2",0.0171868805352372,0.243721534720615,1.52128803391101,0.12886597656206,0.242949934929984,-6.64862419845893
"SSX9",0.0825456187503226,1.04246876158016,1.52109671830821,0.128913965472583,0.242949934929984,-6.64891393296328
"TMOD3",-0.00251486712855756,0.0980839902964978,-1.5205220579555,0.12905819494658,0.243059600482725,-6.64978400014927
"RBMX",-0.0253907863817822,2.28642466647706,-1.52006659308315,0.129172597797354,0.243112983862442,-6.65047336762175
"PIGH",-0.0100122889075576,0.718706528260795,-1.51824591094391,0.129630702975991,0.243812740284404,-6.6532270130365
"ZNF408",0.00771016843738948,0.511813630671032,1.51142497745649,0.131358189351106,0.246850807188872,-6.66351411114772
"LGR6",-0.00214149300742125,0.0790036388254994,-1.51117927784779,0.131420748322854,0.246850807188872,-6.66388381103087
"BCL2L11",-0.00329047167600448,0.10617061257377,-1.50689760757814,0.132514652736874,0.248712478625765,-6.67031680917708
"ASCL2",0.00407351918755954,0.0778936447804386,1.50661164979454,0.132587962056779,0.248712478625765,-6.67074580272857
"AFG3L1",-0.0137309538076283,0.495408913161369,-1.50406512717456,0.133242189504648,0.249773845620856,-6.67456253717967
"KIF21A",0.0761658393480298,5.46316609749495,1.50300083981532,0.133516357284128,0.25012182316158,-6.67615579912246
"FANCM",-0.00451379608262681,0.14666274348933,-1.50160532760574,0.133876514215885,0.250630319854126,-6.67824321966498
"ZNF169",0.00997838203874041,0.257793110816328,1.49926530447113,0.134482124104587,0.251473763215929,-6.68173913892082
"MRPL11",0.0160661555792587,1.55298623089059,1.4991767587311,0.134505081847529,0.251473763215929,-6.68187131738106
"RGS11",0.0341216656573338,1.90834329186035,1.49605410389734,0.1353166552215,0.252823777116891,-6.68652777985761
"MAFA",0.00256540566683736,0.0749075396594364,1.49504424457213,0.135579926762046,0.25314824395425,-6.68803161124962
"KIF5A",-0.0637643622145312,4.87365650659855,-1.4937776687009,0.13591068548708,0.253598207728534,-6.68991631018184
"OSBPL8",-0.0346323047769075,2.15576004837607,-1.49277783514126,0.136172227250946,0.253918509560345,-6.69140297198106
"C14orf46",0.0224191622416756,1.82715596884481,1.49083385612711,0.136681859103044,0.254700693909036,-6.69429067041193
"KIAA0514",0.00228210360076854,0.0720017936840503,1.48512111047896,0.138188054120136,0.257337674943562,-6.70275514103452
"MGRN1",0.0490080313373769,3.01952168181114,1.48392020048543,0.138506306460803,0.25753900216587,-6.70453041267159
"TUBB2B",-0.406397897194068,16.2153042822251,-1.48376251182394,0.138548137467408,0.25753900216587,-6.70476341374567
"KCNU1",0.00179824730270335,0.0302728828054779,1.48368140181702,0.138569657802521,0.25753900216587,-6.70488325249742
"BARX2",0.0117499613274629,0.218091855649184,1.48173841682678,0.139085948572028,0.258328602706101,-6.70775204237216
"OR7G2",0.00252769496661458,0.0634054468373833,1.48127432404357,0.139209487081119,0.258388174115743,-6.70843671782599
"SNRP70",0.12394547344535,6.85996259471582,1.48045838059608,0.139426891448663,0.258621778294467,-6.70963996293887
"NPIP",0.055758345202821,4.7876027893706,1.48010911651565,0.139520031351518,0.25862473003152,-6.71015481052408
"PGLYRP2",0.00999312906061847,0.130657990404704,1.476341564999,0.140527798945308,0.260200558098463,-6.71570087972608
