"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CXADRP3",-8.78118955329069,106.923340458378,-2.95506493367354,0.00441219976727363,0.0242067046244401,-2.03710683891744
"GPHB5",3.69048641982001,90.861267466255,2.95502201624794,0.00441273686139025,0.0242067046244401,-2.03720734307608
"LOC647308",-2.57687994687196,88.1695780390294,-2.9546346046936,0.0044175879064351,0.0242290739471796,-2.03811453666181
"MAGEA4",-3.38571777079042,90.5987115544472,-2.95451448598526,0.00441909299992998,0.0242316121303782,-2.03839579859923
"C1orf65",-2.86723381762984,83.4852155325971,-2.95447424334095,0.00441959734873018,0.0242316121303782,-2.03849002622751
"COIL",13.6274173262496,190.246831334362,2.95411973373624,0.00442404261851123,0.0242517409741832,-2.03932006557545
"RFX1",-9.96818022877589,118.999940624629,-2.95391058004128,0.00442666718628714,0.024261883787847,-2.03980973853128
"LOC644628",-2.7371888214247,85.4946839251079,-2.95370367078817,0.00442926501155113,0.0242718765078599,-2.04029413199229
"GRINL1A",7.15866908814919,113.79558247239,2.95320618793503,0.00443551689222907,0.024301886046705,-2.04145868390359
"GUSBL2",-6.11962363113955,110.542075367138,-2.9530107887089,0.00443797471908491,0.0243111013719941,-2.04191605273046
"LOC100128683",-5.35145505800716,93.4065985829078,-2.95278207328868,0.00444085321893362,0.0243186488060704,-2.0424513764749
"LOC642849",-3.06705098666378,87.1614159046827,-2.9527779825204,0.00444090471910176,0.0243186488060704,-2.04246095091753
"CXXC1",10.9550863330803,144.744486007204,2.95250990291865,0.00444428087923455,0.0243319387075396,-2.04308837017732
"BP75",14.7318758809498,149.299473538376,2.95246197731227,0.0044448846991114,0.0243319387075396,-2.04320053193453
"PRSS1",2.19552789222596,84.2365534576258,2.95215148608316,0.00444879845636134,0.0243471290196775,-2.04392715196829
"ABL2",4.605812777838,101.666963543522,2.95209571393634,0.00444950180576252,0.0243471290196775,-2.04405766558211
"SCO1",4.01632305106798,108.16672208368,2.95205695361507,0.00444999067772046,0.0243471290196775,-2.04414836839752
"LOC389362",-10.5614931421446,111.594040691921,-2.95184032605665,0.00445272385213773,0.0243578298154476,-2.0446552814236
"CRIPT",9.52648636560772,123.19174286506,2.95154307977046,0.00445647672279373,0.024374103967886,-2.04535079996006
"FGF2",14.9168583974846,131.526095475597,2.95135836184034,0.00445881034997994,0.0243823608711987,-2.04578299079503
"PYGM",4.50582307817413,95.339165973954,2.95129404068258,0.00445962321512395,0.0243823608711987,-2.04593348058436
"PSG3",-2.56550430987748,88.4025135573764,-2.95123884877432,0.00446032081807975,0.0243823608711987,-2.04606260911216
"LOC731835",-33.7451218421338,200.62485650952,-2.950601491014,0.00446838409768899,0.0244221781470411,-2.04755366191714
"LOC732134",5.4139107394557,113.405640660254,2.95050122636089,0.00446965378695609,0.024424857300398,-2.04778820257579
"TRIM8",30.2131600346958,217.793925899537,2.95039540138073,0.00447099425190535,0.0244279222125898,-2.04803574375392
"ZNF37A",53.3868556868698,439.593450896568,2.95029220324634,0.00447230180236733,0.0244308062544243,-2.04827713411228
"OR4C15",3.96138444649247,94.8678482365515,2.95001407087725,0.00447582758776115,0.0244458047123772,-2.04892768189647
"LOC162073",2.60101702266074,81.4432153742627,2.94985815222193,0.00447780524134682,0.0244523439233812,-2.04929235397924
"LOC644046",-3.15671378618671,90.274648695721,-2.94964779430674,0.00448047468097545,0.0244626578940033,-2.04978432972142
"C20orf43",16.4302320286241,173.135352095951,2.94940715840343,0.00448353015872718,0.0244750756086337,-2.05034708699182
"SDHC",43.7288024503957,233.666601353758,2.94895200356681,0.00448931478156578,0.0245023844914792,-2.05141143241758
"DUXA",6.07375203296107,93.1225111823616,2.9488393093893,0.00449074809593044,0.0245048756457629,-2.05167494084321
"SFTPA2B",-4.49857177707904,89.9934766258956,-2.94879314881069,0.00449133531734271,0.0245048756457629,-2.05178287421996
"LOC648003",-2.71116353138892,85.632610932985,-2.94847372699055,0.00449540072290818,0.0245208964958567,-2.05252971757284
"CTNND2",17.2951639921934,151.660038396073,2.94843947982669,0.00449583680247324,0.0245208964958567,-2.05260978771647
"ACAD11",31.5439111460479,207.319374183589,2.94819544288605,0.00449894533568925,0.0245335804296009,-2.05318032845509
"LOC649905",-3.0733508619755,85.7989371808574,-2.94799332744881,0.00450152138409898,0.024543356716436,-2.0536528337407
