"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CCL20",-0.0327810298611118,5.75125473674242,-0.248248073248775,0.805387414193094,0.959450074653939,-5.67918591684485
"LRGUK",-0.0148654784722231,6.9187148844697,-0.248238242528772,0.805394959656749,0.959450074653939,-5.67918815101474
"BCL10",-0.011596008333334,7.57441448295455,-0.248031942369931,0.805553307489957,0.959581548914948,-5.67923501530719
"FOLH1B",0.033304206249996,7.39502149431818,0.24780495672707,0.805727542293082,0.959619494888989,-5.67928653378448
"TMPRSS6",-0.0102860423611117,6.96380771022727,-0.247803745394018,0.80572847214266,0.959619494888989,-5.67928680859228
"SYCP2L",0.0223652638888874,6.68680555681818,0.247802901618509,0.805729119846036,0.959619494888989,-5.67928700001373
"MGME1",-0.0174341430555573,6.67497321590909,-0.247575110575508,0.805903983083485,0.959631121479484,-5.67933865362752
"MMRN1",-0.0333685083333339,6.39748701704545,-0.247506664372624,0.805956527622441,0.959631121479484,-5.67935416515778
"RGS17",-0.0173978222222253,7.63060528787879,-0.247494602536326,0.805965787304993,0.959631121479484,-5.6793568982127
"PALS1",0.0141686416666627,8.75001458333333,0.247494115881509,0.80596616090286,0.959631121479484,-5.67935700847955
"SERINC2",-0.0113314069444455,7.70502940909091,-0.247394730509906,0.806042458583516,0.959631121479484,-5.67937952281484
"CCNB2",-0.0296299875000017,5.32261509469697,-0.247360961472049,0.806068383352905,0.959631121479484,-5.67938717065733
"ADPRS",-0.00891570833333422,7.8889440719697,-0.247309525823941,0.806107871352175,0.959631121479484,-5.67939881754678
"DHH",0.00884211666666435,6.93999814393939,0.24723370017521,0.8061660848995,0.959631121479484,-5.6794159828136
"GOLGA2P5",0.0104846173611115,6.58628955113636,0.247125430757618,0.806249208410136,0.959631121479484,-5.67944048355066
"GPALPP1",0.0125267541666663,8.83524220833333,0.24710362271594,0.806265951743031,0.959631121479484,-5.67944541728964
"PRDX2",-0.0115557888888898,8.67522259090909,-0.247102606665044,0.806266731828098,0.959631121479484,-5.67944564714518
"HMX2",0.011634322916664,7.35961831818182,0.246925684312372,0.806402569117578,0.959735676796604,-5.67948565694995
"TBC1D12",0.0100309888888894,9.02923277651515,0.246858284522981,0.806454318871899,0.9597401492978,-5.67950089145178
"IGSF6",-0.0673068069444493,8.26436979545455,-0.246650312429824,0.806614006021134,0.959873067087809,-5.67954787366224
"LEMD1",-0.0135423861111139,5.10996539772727,-0.246532370326161,0.806704569208354,0.959923716234004,-5.67957450000071
"IFNGR2",0.0121240937499998,8.96639027462121,0.24642127025434,0.806789881136392,0.959968111082619,-5.679599570094
"OR7E18P",-0.0198955027777794,4.76579970075758,-0.246224052925118,0.806941327003721,0.960091186186364,-5.67964404509925
"BUD23",0.014158531249997,9.48356391477273,0.246092765315155,0.807042148730243,0.960125101104221,-5.67967363245074
"BLOC1S1",-0.0128904333333359,9.34171408712121,-0.246061897436845,0.807065854063504,0.960125101104221,-5.6796805866416
"MCMDC2",-0.0190166347222247,5.97270723484848,-0.245944605587845,0.807155931339663,0.960175142164689,-5.67970700327057
"KIR2DS2",0.0104380597222189,6.76897445454545,0.24575830716511,0.807299009463055,0.960236569412108,-5.6797489358618
"NUDT18",0.0104418499999994,7.80828173295455,0.24573020098653,0.807320595733226,0.960236569412108,-5.67975525933425
"ARPP21",-0.0197221277777793,9.60992863257576,-0.245689807726895,0.807351619066666,0.960236569412108,-5.67976434595556
"CIITA",0.0130634902777755,7.71578606818182,0.245616497777198,0.807407924293047,0.960246427000438,-5.67978083351346
"USP33",0.0141498861111096,9.09473190530303,0.245547365796086,0.807461021611663,0.960252468493699,-5.67979637694705
"IGF2BP1",-0.0120209527777799,6.404982375,-0.245274724772847,0.807670434542557,0.96036240020981,-5.67985763426859
"ACY1",0.0118280874999996,8.01133850757576,0.245242941172039,0.807694848154756,0.96036240020981,-5.67986477103482
"GATD1-DT",0.0283786423611083,8.19791609469697,0.245219835866454,0.807712595919451,0.96036240020981,-5.67986995857741
"MTTP",0.0156264861111097,5.93005587878788,0.245176930173974,0.807745553131764,0.96036240020981,-5.6798795903593
"DNAJC30",0.0142485527777758,8.63227737878788,0.245108493516157,0.807798122218478,0.960367805013086,-5.67989495004303
"JPH2",0.00958062569444351,7.26386747916667,0.244968844442948,0.807905395376907,0.960385565421283,-5.67992627913987
"GPX2",0.0136043569444437,6.325484625,0.24494433590092,0.807924222304539,0.960385565421283,-5.6799317755907
"SNORD101",0.0198951930555538,3.92943331818182,0.244901493286295,0.807957133345718,0.960385565421283,-5.67994138244832
"CMTM8",-0.0142533159722253,7.90255301515151,-0.24452294271388,0.808247945503926,0.9606329407203,-5.68002619437683
"SERPINB10",-0.0175100305555578,5.70247565909091,-0.24449639681783,0.808268339772588,0.9606329407203,-5.6800321369175
"NUDT16L1",0.0102841777777769,8.55977222348485,0.244443009698791,0.808309355610586,0.9606329407203,-5.6800440861643
"SLC18A3",-0.0101591694444458,7.13391468181818,-0.244279086437364,0.808435296724767,0.960682684193931,-5.68008075965861
"LINC01931",0.0149858888888881,4.76459058712121,0.244263477356965,0.808447289343917,0.960682684193931,-5.68008425049951
"LRRC56",-0.0120397979166702,7.29879827083333,-0.244120616752224,0.808557052816187,0.960756027463939,-5.68011618975992
"KIF20A",-0.0200367152777785,5.02611511742424,-0.244017746710542,0.808636092945776,0.960792857627569,-5.68013917682561
"RMDN2",-0.0194252611111123,7.2026149469697,-0.243938816866408,0.808696740021349,0.960807830735916,-5.6801568077343
"TSPAN6",0.0289030041666631,8.09553266666667,0.243741214548864,0.808848576348397,0.960847137679659,-5.68020092211798
"HCRTR1",0.0118915805555542,7.19120904166667,0.243729284461758,0.808857743589624,0.960847137679659,-5.68020358434974
"RHCE",-0.0148400104166688,6.4403532594697,-0.243624091452509,0.808938576513377,0.960847137679659,-5.6802270528402
"THOC5",0.0134751763888872,8.69621983712121,0.243614743679227,0.808945759677697,0.960847137679659,-5.6802291378339
"TPCN1",0.0189262097222187,9.39031551704545,0.243583120924138,0.808970059861607,0.960847137679659,-5.68023619060675
"IRX5",0.0134610895833296,7.85259545833333,0.243323917839989,0.809169249071826,0.960944753232015,-5.68029396587912
"ZNF34",-0.00928827222222495,7.44002936363636,-0.243295930800899,0.809190756980513,0.960944753232015,-5.68030020040616
"CPSF6",-0.0139483340277824,9.8421361780303,-0.243271022862288,0.80920989874134,0.960944753232015,-5.68030574841715
"MOCOS",0.0130392555555519,6.26664225378788,0.243145509314061,0.809306357765341,0.960944753232015,-5.68033369677855
"OR6C75",0.0185607180555545,5.60785915530303,0.243135091004679,0.809314364526546,0.960944753232015,-5.68033601599916
"PRKY",0.0296891583333325,7.35505215530303,0.243067767677835,0.809366104882107,0.960944753232015,-5.68035100046285
