"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HIGD1A",-0.450668531250001,9.79480109375,-2.98437659396845,0.00738353401318944,0.117418462169776,-2.42825859903963
"KRTAP5-7",0.324088768749997,9.61516637152778,2.98289964612206,0.00740801363477742,0.117418462169776,-2.43119553949876
"CYFIP2",-0.361955484375002,11.5730527708333,-2.98285586351206,0.00740874050189383,0.117418462169776,-2.43128259477575
"SUGT1P1",-0.290202200000001,5.06374400694444,-2.98282303608356,0.00740928553917091,0.117418462169776,-2.43134786700975
"NOL6",-0.347064257812501,8.14166584375,-2.98277829075829,0.00741002851285472,0.117418462169776,-2.43143683574518
"ACBD3",0.20964658125,9.94132867708333,2.98269192124517,0.00741146283858845,0.117418462169776,-2.43160856610021
"IL6ST",0.304940834375,10.7525321597222,2.98243581947135,0.0074157174577671,0.117418462169776,-2.43211776909461
"ZSWIM3",-0.275273190625002,7.01892390972222,-2.98201272862739,0.0074227514291934,0.11743685370333,-2.43295896210254
"IL17D",0.453926243750001,9.38341672222222,2.98044678951812,0.00744884152801709,0.11744043874817,-2.43607203301663
"COX7B",-0.710936218749997,7.94537115972222,-2.98005421063162,0.00745539613822847,0.11744043874817,-2.43685239100868
"MAP9",-0.644146615625002,7.79622899652778,-2.97954425931227,0.00746391874081255,0.11744043874817,-2.43786600801829
"ATP5MK",-0.502806695312504,10.3427719826389,-2.97809518304724,0.00748818787253816,0.11744043874817,-2.44074598557736
"NOB1",-0.263322545312503,7.92796404513889,-2.97794533913961,0.0074907017967239,0.11744043874817,-2.44104376748079
"FAXC",-0.680911800000002,9.54450502083333,-2.97794386312645,0.00749072656377585,0.11744043874817,-2.44104670070852
"PRRX1",0.7229042265625,8.35280723611111,2.97776868235731,0.0074936666048743,0.11744043874817,-2.44139482770765
"MIR132",0.245193854687498,6.19552405902778,2.97724734625264,0.00750242272251129,0.11744043874817,-2.44243080974473
"SSH1",-0.257560656249999,7.99423040972222,-2.97710749943917,0.00750477320241072,0.11744043874817,-2.44270869851165
"KRTAP6-3",0.377796626562501,7.68561627430556,2.97709948548331,0.00750490791875198,0.11744043874817,-2.44272462286412
"CP",1.530509815625,9.41733350347222,2.97704598660519,0.00750580730629366,0.11744043874817,-2.44283092892391
"CRMP1",-0.245032990624999,10.4741836111111,-2.97694880075681,0.00750744139608163,0.11744043874817,-2.4430240424649
"UBLCP1",-0.606566470312501,8.80631548958333,-2.97687260723794,0.00750872275930645,0.11744043874817,-2.44317544164696
"TESC",-0.371127171874999,8.75136959027778,-2.97668352416116,0.00751190352249744,0.11744043874817,-2.44355115076231
"DEK",0.254600087499998,8.54060422569444,2.97651787935454,0.00751469107406773,0.11744043874817,-2.44388028139202
"PPP2R5D",-0.427870556249999,9.42931708333333,-2.97638429794451,0.00751693977386024,0.11744043874817,-2.44414569870504
"CHGA",-0.549419393749998,8.46519584027778,-2.97514184669101,0.00753788622319289,0.117633549871663,-2.44661417643777
"HDAC8",-0.2678577125,8.82229715277778,-2.97470639732181,0.00754524076497934,0.117633549871663,-2.44747923756861
"STIM2",-0.259389990624999,8.57193359722222,-2.97460543747022,0.0075469469189591,0.117633549871663,-2.44767979779344
"FLNC",0.724482699999999,8.37474904861111,2.97352063599402,0.00756530283154262,0.117725874568534,-2.44983465031145
"EIF1AD",-0.236695389062502,8.23828543055556,-2.97334640851897,0.00756825494252535,0.117725874568534,-2.45018071182857
"C2orf69",-0.3723607453125,8.25232451041667,-2.97251258097301,0.00758239870702852,0.117725874568534,-2.45183681872308
"OLA1",-0.352075759375001,10.0001987847222,-2.97226727524788,0.00758656454520497,0.117725874568534,-2.45232400329751
"KANK2",0.398257003124998,8.497343625,2.97191843764919,0.00759249238654383,0.117725874568534,-2.45301678220049
"IFT70B",-0.339672587500002,6.37268393055556,-2.97185116892797,0.00759363600599158,0.117725874568534,-2.45315037233708
"SP5",0.415464820312501,8.61126428125,2.97182515438819,0.00759407831750216,0.117725874568534,-2.45320203479864
"DNAJA4",-0.320140953125001,10.0271883819444,-2.97117916063087,0.00760506978041666,0.117797385888059,-2.45448487003123
"MPIG6B",0.341234770312498,6.93869851041667,2.97086197926559,0.00761047217558614,0.117797385888059,-2.45511470493
"OLFM2",-0.417742617187502,11.3105880520833,-2.97013183703169,0.00762292239877316,0.117797800554255,-2.45656448109042
"TOLLIP",-0.366932575000002,10.2532134305556,-2.96995956316263,0.00762586283678395,0.117797800554255,-2.45690653207509
"DNAJC11",-0.410452896875004,8.70710946527778,-2.96954575978433,0.00763293026433994,0.117797800554255,-2.45772811450537
"RINT1",-0.389209906249999,7.53320469444444,-2.96947885232384,0.00763407358269023,0.117797800554255,-2.45786095176374
"TPH2",-0.368952171874999,6.26430081944444,-2.96913503475006,0.00763995136107953,0.117797800554255,-2.45854354720332
"DIRAS2",-0.725079374999998,11.382993125,-2.96850538354038,0.0076507269602508,0.117873064523186,-2.45979355157464
"RANBP6",-0.459798350000002,8.91915046527778,-2.96760907774997,0.00766609125819584,0.11792032470345,-2.46157277431443
"MPP1",-0.356041837499999,9.91744452083333,-2.96751037894383,0.00766778495083416,0.11792032470345,-2.46176868658256
"HVCN1",0.448546937499996,8.10765578819444,2.9670585773941,0.00767554256857349,0.11792032470345,-2.46266546252613
"UCMA",0.329676362499998,6.50145515277778,2.96695157937409,0.00767738087628219,0.11792032470345,-2.46287783502015
"RPS18",0.390133265624996,10.2051736875,2.96472695218925,0.00771569796176664,0.118370206689737,-2.46729275162516
"LENG8",0.320783953125002,10.2054370520833,2.96429095325676,0.00772322920341443,0.118370206689737,-2.46815788938724
"BCKDK",-0.251902909375,8.50388726388889,-2.96374290242077,0.00773270602947394,0.118370206689737,-2.4692453072377
"MUTYH",0.213204271874999,7.41980710416667,2.96339126300405,0.00773879243610782,0.118370206689737,-2.46994297876465
"WNT7B",-0.349778321875,7.38039818055556,-2.96336473886321,0.0077392517206525,0.118370206689737,-2.46999560295817
"SCG5",-0.535229509375004,10.0545315555556,-2.96274852064388,0.0077499293802369,0.118370206689737,-2.47121814221784
"RNF114",0.287788584374999,9.57132746875,2.96241129490882,0.00775577874501967,0.118370206689737,-2.47188714122178
"MYOF",0.504704778124998,8.35677840972222,2.96220716907412,0.00775932148645621,0.118370206689737,-2.47229208000597
"FAM81B",0.584790943749998,6.71583339236111,2.96175179172744,0.00776723048918074,0.118370206689737,-2.47319541022766
"SERPINI1",-1.0487220453125,9.82189203819445,-2.96173184515475,0.00776757709921284,0.118370206689737,-2.47323497709463
"BEGAIN",-0.275870165625001,7.982144125,-2.96122887389976,0.00777632212037269,0.118370206689737,-2.47423266251204
"DPP9",-0.2913694015625,7.72500222569444,-2.96090068490973,0.00778203336594067,0.118370206689737,-2.47488362194212
"SLC1A1",-0.292937121875001,8.88529439236111,-2.96080958381944,0.00778361945179539,0.118370206689737,-2.47506431568857
"RIMS1",-0.359400909375001,9.1221896875,-2.96006830565068,0.00779653682026659,0.118476552683656,-2.4765345283755
"OR2A4",0.471778534375,7.38399739236111,2.95843807508566,0.00782501761743614,0.118537779200458,-2.47976740594748
"FAM136A",-0.282900609375003,7.81828039583333,-2.95840562339306,0.0078255855783552,0.118537779200458,-2.47983175414133
"GGT7",-0.198962556249999,9.46222015972222,-2.9574333844211,0.00784261988235117,0.118537779200458,-2.48175948810651
"MPPED2",-0.4864817375,9.01871863194445,-2.95667747273372,0.00785588866552887,0.118537779200458,-2.48325814498689
"ABL1",0.300472659374998,9.30995060416667,2.95640071557594,0.00786075208870817,0.118537779200458,-2.48380680630589
"GPR162",-0.322788196874999,9.69281757291667,-2.95592896396948,0.00786904881599383,0.118537779200458,-2.48474199715931
"MEIG1",-0.265617196875,3.891195125,-2.95575623790261,0.00787208867068772,0.118537779200458,-2.48508439318062
"FLRT2",-0.556556971875001,9.29308139583333,-2.95536084383727,0.00787905158243163,0.118537779200458,-2.48586815991883
"GRM2",-0.4110432640625,7.86310389236111,-2.9548289121617,0.00788842829128816,0.118537779200458,-2.48692252117342
"TMEM105",0.392199451562497,7.60504314236111,2.9547523168385,0.00788977937257642,0.118537779200458,-2.48707433826799
"OTUD5",-0.210908937500001,8.72951000694444,-2.95426952371209,0.00789830059682315,0.118537779200458,-2.48803123606791
"SNAP91",-0.52065278125,11.6844876388889,-2.95409213783252,0.00790143365712372,0.118537779200458,-2.48838280222404
"ACOXL-AS1",0.233638274999998,5.79320898958333,2.9540089291692,0.00790290373433172,0.118537779200458,-2.48854771338908
"PGM2L1",-0.774974595312504,10.4685972152778,-2.95356198957849,0.00791080448599203,0.118537779200458,-2.48943347552818
"SDHAP1",0.242029803125,10.6082809826389,2.95301213842323,0.00792053489166249,0.118537779200458,-2.49052312934424
"CCT2",-0.383754121875002,8.8720418125,-2.95255037740864,0.00792871532246363,0.118537779200458,-2.49143815947793
"SNX25",-0.280024621875,8.7437778125,-2.95250563313254,0.00792950843214845,0.118537779200458,-2.49152682258798
"CDK16",-0.279365718750002,9.96566292708333,-2.95223833077753,0.00793424806264371,0.118537779200458,-2.49205648659175
"XAGE5",0.330482262499999,5.10459230555556,2.95200150685741,0.00793844954951975,0.118537779200458,-2.492525743456
"TBRG4",-0.191666071875,8.12247191666667,-2.95099266129855,0.00795637147602908,0.118537779200458,-2.49452458601346
"IP6K1",-0.431742693750001,9.10947877083333,-2.95095637051694,0.0079570168997519,0.118537779200458,-2.49459648521344
"EBNA1BP2",-0.368581775000001,9.44112984027778,-2.95086043798299,0.00795872328206281,0.118537779200458,-2.4947865450452
"DCLK1",-0.589275468750001,11.0148590416667,-2.9508138139581,0.00795955272561972,0.118537779200458,-2.4948789149754
"NNAT",-0.670191062500002,11.1200829930556,-2.95079515138961,0.00795988475691147,0.118537779200458,-2.49491588848127
"CAPZA2",-0.427892953124999,9.48160054166667,-2.95042682072688,0.00796644056784372,0.118537779200458,-2.49564559360627
"RNF123",-0.250133440625,8.75556085069444,-2.95020462332296,0.00797039791003863,0.118537779200458,-2.49608577704922
"GINS1",-0.308076928125001,6.76989639583333,-2.95001063704006,0.00797385435953184,0.118537779200458,-2.49647006371042
"KIF5B",0.356279206250003,11.1643088263889,2.9498856388727,0.0079760823429916,0.118537779200458,-2.49671768041292
"PROK2",0.342800849999999,7.34719358333333,2.9493442025614,0.00798573989961479,0.118537779200458,-2.49779020424442
"SFMBT2",0.318942659374999,9.53848843055555,2.94889721437942,0.00799372127916964,0.118537779200458,-2.49867558648684
"NEFM",-0.646956440624999,10.6383675416667,-2.9487936083779,0.00799557235490367,0.118537779200458,-2.49888079995264
"GLT8D2",-0.3173198125,7.47167053472222,-2.94824854169709,0.00800531758574486,0.118537779200458,-2.49996037859008
"SLC22A11",0.305294528125,7.61964588194444,2.94808475046983,0.0080082482389332,0.118537779200458,-2.50028477606973
"SERPINB7",0.288231774999999,4.32365986111111,2.94785436183407,0.00801237224291505,0.118537779200458,-2.50074106294652
"LIMK2",0.546731134374998,8.92649134027778,2.94779139391132,0.00801349973756665,0.118537779200458,-2.5008657693963
"GRAMD4",-0.229431950000002,8.75208481944444,-2.94769022715563,0.00801531153507027,0.118537779200458,-2.50106612580762
"SFXN3",-0.231702612500001,9.42553742361111,-2.94743507843713,0.0080198827511861,0.118537779200458,-2.5015714264503
"EFHD2",-0.562197887500002,9.17814812847222,-2.94638478396098,0.0080387261652823,0.118728541989155,-2.5036512892446
"FER1L6-AS2",-0.506725659375,7.22966652083333,-2.94577669883081,0.00804965534991773,0.118779778289648,-2.50485534394317
"FXYD7",-0.548348987499997,10.4119562638889,-2.94536521855423,0.00805705904912432,0.118779778289648,-2.50567005789368
"ANO9",0.225148209375,7.24530070833333,2.94520109327371,0.00806001395834843,0.118779778289648,-2.50599500830631
"CDH8",-0.533445570312503,9.96559532986111,-2.94359128733522,0.00808905225436966,0.119119931504333,-2.50918192236477
"IDH3G",-0.274690524999999,10.7651293784722,-2.94315722557216,0.0080968992546928,0.119147749297532,-2.5100411271912
"POLR3C",-0.2980660734375,8.79665161458333,-2.94244818084404,0.00810973318586327,0.119248856066834,-2.51144455439394
"EFHB",0.505566140625,5.7296343125,2.94208790100331,0.00811626186637993,0.119257167379769,-2.51215761944189
"SNORA62",0.843455862500001,8.36589422222222,2.94166962374519,0.00812384787445474,0.119280991037699,-2.51298543525403
"ARMC9",-0.328075050000002,7.95605779166667,-2.94043483177323,0.00814628229621373,0.119522636360735,-2.51542898594089
